urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,wave,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
0,0,1,0,3,7,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,1,0.0,42.0,0.0,0.0,0.0,0.0,200.0,100.0,0.0,100.0,50.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,1,1,3,1,0,0,0,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,43.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,1,1,3,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0,0.0,-1.0,2,0.0,41.0,0.0,99.0,1.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,1,1,3,5,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,1.0,2,0.0,41.0,0.0,1000.0,0.0,0.0,400.0,100.0,100.0,50.0,50.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,4,1,1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,2,-1.0,41.0,0.0,1500.0,0.0,0.0,800.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,4,1,1,3,5,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,3,-1.0,41.0,0.0,2000.0,0.0,0.0,800.0,100.0,100.0,100.0,100.0,100.0,200.0,200.0,300.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,0,2,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,28.0,0.0,0.0,3.0,1.0,130.0,600.0,850.0,320.0,145.0,0.0,970.0,1680.0,540.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,1,3,6,1,0,0,1,1,0,-1,-1,1,1,1,1,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,29.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,7,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,40.0,0.0,0.0,0.0,0.0,250.0,150.0,0.0,40.0,60.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
1,3,1,1,2,16,1,0,0,1,0,1,3,1,0,1,1,1,1,0,1,0,0,1,0.5,0.0,-1.0,1,0.5,34.0,0.0,0.0,0.0,0.0,500.0,400.0,0.0,200.0,300.0,6000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0
1,1,1,1,2,16,1,0,0,1,0,1,3,1,0,0,0,0,1,0,1,0,0,1,1.0,0.0,0.0,1,-1.0,34.0,0.0,600.0,0.0,0.0,1000.0,600.0,1500.0,500.0,300.0,4500.0,600.0,0.0,3000.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
1,1,1,1,2,14,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,0.0,0.0,2,-1.0,34.0,0.0,0.0,0.0,0.0,1200.0,300.0,0.0,150.0,200.0,0.0,300.0,250.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,1,1,2,7,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,-1,0.0,0.0,-1.0,1,0.0,72.0,0.0,0.0,0.0,0.0,250.0,150.0,0.0,0.0,100.0,3500.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1,1,1,2,16,1,0,1,1,1,0,3,0,0,0,1,1,1,0,1,0,0,1,0.0,0.5,0.0,1,-1.0,72.0,0.0,1600.0,0.0,0.0,1700.0,500.0,5000.0,250.0,200.0,8000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,1,0,3,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,36.0,0.0,3000.0,1.0,0.0,650.0,200.0,0.0,400.0,120.0,0.0,300.0,0.0,1000.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,1,0,3,7,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1,-1.0,36.0,0.0,350.0,0.0,0.0,450.0,250.0,0.0,300.0,150.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,1,3,1,0,1,0,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,36.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,0,3,7,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,2,0.0,0.0,-1.0,1,0.0,31.0,0.0,0.0,3.0,5.0,1050.0,250.0,0.0,420.0,200.0,0.0,325.0,310.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1
0,4,1,0,3,7,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.4,0.0,2.0,1,0.4,31.0,0.0,600.0,0.0,0.0,500.0,450.0,0.0,300.0,200.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,4,1,0,5,5,0,1,0,0,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,32.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
0,7,1,1,0,8,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0.25,0.0,0.0,2,0.25,43.0,0.0,230.0,3.0,1.0,350.0,500.0,150.0,0.0,500.0,1200.0,320.0,0.0,900.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,7,1,1,2,11,0,0,0,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,1.0,3,-1.0,43.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,3,11,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0.5,-1.0,1,0.5,24.0,0.0,0.0,0.0,0.0,300.0,250.0,0.0,50.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,0,3,7,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0.0,1.0,0.0,1,-1.0,24.0,0.0,400.0,0.0,0.0,350.0,200.0,0.0,100.0,50.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,0,1,0,3,7,0,0,1,1,1,0,3,0,1,1,1,0,0,0,0,0,0,1,0.0,1.0,0.0,1,-1.0,24.0,0.0,200.0,0.0,0.0,250.0,150.0,0.0,100.0,50.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,7,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,1,1,0.0,0.0,-1.0,1,0.0,50.0,0.0,500.0,3.0,1.0,600.0,0.0,850.0,725.0,250.0,100.0,0.0,0.0,700.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,9,0,0,0,1,1,0,3,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,50.0,0.0,0.0,0.0,0.0,400.0,180.0,0.0,250.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,0,5,5,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0,1,-1.0,51.0,0.0,1000.0,5.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,16,1,0,1,1,0,0,3,1,0,1,1,0,1,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,23.0,0.0,0.0,1.0,0.0,400.0,240.0,0.0,100.0,280.0,0.0,300.0,150.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,7,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1,-1.0,23.0,0.0,450.0,0.0,0.0,800.0,200.0,0.0,300.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,7,0,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,-1.0,1,0.0,89.0,0.0,0.0,2.0,1.0,450.0,0.0,155.0,0.0,300.0,0.0,420.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,1,5,5,0,0,0,1,0,1,-1,-1,0,0,0,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,90.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,1,0,3,7,0,0,1,1,1,0,3,1,0,0,1,0,1,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,44.0,0.0,0.0,2.0,1.0,320.0,0.0,310.0,200.0,100.0,360.0,420.0,0.0,900.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,3,5,0,0,1,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,1,0.0,44.0,0.0,1500.0,0.0,0.0,150.0,100.0,0.0,280.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,3,6,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1.5,0.0,0.0,1,-1.0,44.0,1.0,1500.0,0.0,0.0,800.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,6.0,5000.0,0.0,2000.0,5000.0,3.0,-1,0
0,0,0,0,4,7,1,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,2,0.0,0.0,-1.0,2,0.0,21.0,0.0,0.0,3.0,0.0,260.0,155.0,0.0,600.0,230.0,0.0,140.0,230.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,7,1,0,0,1,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0.0,0.0,0.0,1,0.0,21.0,0.0,400.0,0.0,0.0,350.0,250.0,0.0,200.0,100.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,3,7,0,0,0,1,1,0,3,1,0,1,0,1,0,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,21.0,0.0,1350.0,5.0,4.0,325.0,500.0,412.0,0.0,250.0,0.0,700.0,125.0,0.0,6.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,1,1,3,5,1,1,0,0,0,0,2,1,0,0,1,1,1,1,0,1,0,1,0.0,0.0,0.0,1,-1.0,23.0,0.0,0.0,0.0,2.0,1200.0,650.0,300.0,200.0,200.0,550.0,0.0,300.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,0,0,0,3,7,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,23.0,0.0,0.0,0.0,0.0,250.0,600.0,650.0,250.0,360.0,0.0,0.0,500.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,3,7,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,2,0.0,0.0,0.0,1,0.0,24.0,0.0,0.0,0.0,0.0,150.0,300.0,0.0,2300.0,500.0,1000.0,0.0,645.0,2000.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,1,3,5,0,1,0,0,0,0,-1,-1,1,1,1,1,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,25.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,1,0,7,7,1,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0.6666666666666666,0.0,-1.0,2,0.6666666666666666,31.0,0.0,0.0,4.0,0.0,420.0,0.0,310.0,215.0,200.0,0.0,325.0,0.0,215.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,0,5,5,1,0,0,1,1,0,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,32.0,0.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
0,1,1,0,0,7,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0.5,0.0,-1.0,1,0.5,41.0,0.0,2500.0,4.0,3.0,540.0,1000.0,650.0,0.0,200.0,0.0,900.0,0.0,550.0,5.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,3,7,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0.5,0.0,0.0,1,0.5,41.0,0.0,500.0,0.0,0.0,400.0,300.0,0.0,300.0,100.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,1,0,3,7,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1.0,0.0,0.0,1,-1.0,41.0,0.0,700.0,0.0,0.0,600.0,200.0,0.0,100.0,50.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,3,0,0,3,7,0,0,1,1,1,0,3,1,0,1,1,1,1,0,0,0,0,1,0.25,0.25,-1.0,1,0.5,33.0,0.0,0.0,0.0,0.0,300.0,200.0,0.0,100.0,50.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,3,7,0,1,0,0,0,0,3,0,0,0,1,0,1,1,0,0,1,2,0.5,0.0,-1.0,1,0.5,36.0,0.0,0.0,3.0,2.0,320.0,740.0,625.0,0.0,200.0,0.0,0.0,500.0,230.0,7.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,8,1,1,3,7,0,0,0,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,28.0,0.0,-1.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,1,1,2,16,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0.0,0.0,-1.0,1,0.0,48.0,0.0,0.0,0.0,0.0,200.0,250.0,0.0,0.0,300.0,1500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,0,3,7,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,2,0.25,0.25,-1.0,1,0.5,30.0,0.0,0.0,0.0,0.0,500.0,400.0,0.0,300.0,200.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0
0,3,1,0,3,7,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.25,0.25,0.0,1,0.5,30.0,0.0,0.0,0.0,0.0,500.0,600.0,0.0,300.0,200.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,1,0,2,7,1,0,1,1,1,0,3,0,1,1,0,1,1,0,0,0,0,2,0.5,0.5,0.0,2,-1.0,30.0,0.0,2500.0,0.0,0.0,620.0,0.0,150.0,200.0,350.0,700.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,1,0,0,3,7,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0.5,0.5,0.0,1,-1.0,30.0,0.0,350.0,0.0,0.0,550.0,200.0,0.0,200.0,150.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,0,1,0,11,0,0,1,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,30.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,1,2,16,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0.0,0.0,-1.0,1,0.0,50.0,0.0,0.0,0.0,0.0,400.0,200.0,0.0,200.0,150.0,3500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
1,3,0,1,2,16,1,0,1,1,1,0,3,0,0,0,1,0,1,0,1,0,0,1,0.25,0.25,1.0,1,0.5,50.0,0.0,1200.0,0.0,0.0,800.0,600.0,2000.0,300.0,250.0,10000.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
1,1,0,1,2,16,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0.5,0.5,0.0,1,-1.0,50.0,0.0,1400.0,0.0,0.0,950.0,500.0,2500.0,450.0,300.0,10500.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
1,1,0,1,7,11,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0.5,0.5,0.0,2,-1.0,51.0,0.0,0.0,0.0,0.0,1500.0,500.0,1000.0,200.0,500.0,0.0,500.0,400.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,0,3,7,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.5,0.0,-1.0,1,0.5,43.0,0.0,0.0,0.0,0.0,400.0,500.0,0.0,300.0,100.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,1,0,3,7,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1.0,0.0,0.0,1,-1.0,43.0,0.0,800.0,0.0,0.0,600.0,400.0,1000.0,350.0,250.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,5,1,1,3,1,1,0,1,1,1,0,-1,-1,0,1,1,1,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,3,-1.0,43.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,1,0,5,5,0,0,0,1,1,0,-1,-1,0,0,0,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,33.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,0,3,7,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,57.0,0.0,0.0,0.0,0.0,100.0,250.0,0.0,50.0,200.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,0,5,5,0,0,1,1,1,0,-1,-1,0,0,0,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,58.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,1,0,3,7,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0.0,-1.0,1,0.0,20.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,0,3,7,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,1,0.0,20.0,0.0,3200.0,0.0,0.0,1250.0,310.0,0.0,200.0,315.0,0.0,460.0,640.0,200.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,0,3,7,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0.0,0.0,0.0,2,-1.0,21.0,0.0,400.0,0.0,0.0,400.0,350.0,0.0,300.0,200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,0,1,0,3,7,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,2,-1.0,22.0,0.0,350.0,0.0,0.0,400.0,250.0,0.0,250.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,0,3,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,-1.0,1,0.0,45.0,0.0,650.0,3.0,2.0,230.0,155.0,0.0,500.0,200.0,150.0,750.0,300.0,410.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,0,0,7,0,0,0,1,1,0,2,0,0,1,0,1,1,1,0,0,1,2,0.0,0.0,-1.0,1,0.0,66.0,-1.0,0.0,3.0,0.0,980.0,425.0,500.0,140.0,400.0,500.0,0.0,650.0,100.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,-1
0,0,1,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,66.0,0.0,500.0,0.0,0.0,300.0,200.0,300.0,200.0,100.0,300.0,200.0,300.0,500.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,1,0,3,16,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0.0,0.0,-1.0,1,0.0,81.0,0.0,0.0,3.0,1.0,165.0,0.0,500.0,0.0,350.0,0.0,150.0,200.0,0.0,4.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,0,3,16,0,0,1,1,0,0,3,0,1,1,1,0,1,0,0,0,1,1,0.25,0.25,1.0,1,0.5,81.0,0.0,150.0,0.0,0.0,300.0,150.0,0.0,100.0,60.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,0,3,7,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0.0,0.0,-1.0,1,0.0,43.0,0.0,1200.0,6.0,6.0,200.0,750.0,920.0,740.0,1000.0,320.0,0.0,400.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,0,3,7,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,1,0.0,43.0,0.0,200.0,0.0,0.0,150.0,100.0,0.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,0,5,5,0,0,0,1,0,0,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,45.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
